Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Year,MVP_Score
161.0,Jusuf NurkiÄ,29.0,PHO,C,76.0,76.0,0.7222222222222223,4.2,8.3,0.51,0.3,1.2,0.244,3.9,7.1,0.555,0.528,2.2,3.4,0.64,2.9,8.1,0.8029197080291971,0.36697247706422015,0.5238095238095238,0.3055555555555556,2.3,3.3,0.3141210374639769,,2024,0.4975293654795791
83.0,Austin Reaves,25.0,LAL,SG,82.0,57.0,0.8492063492063493,5.6,11.5,0.486,1.9,5.1,0.367,3.7,6.3,0.583,0.568,2.8,3.3,0.853,0.7,3.6,0.31386861313868614,0.5045871559633027,0.38095238095238093,0.08333333333333333,2.1,1.9,0.45821325648414984,,2024,0.4952461797379254
52.0,Terry Rozier,29.0,MIA,PG,31.0,30.0,0.8333333333333334,6.1,14.5,0.423,2.1,5.7,0.371,4.0,8.7,0.458,0.497,2.0,2.2,0.913,0.6,3.6,0.30656934306569344,0.4220183486238532,0.47619047619047616,0.08333333333333333,1.3,1.6,0.47262247838616706,,2024,0.4931584021409714
99.0,OG Anunoby,26.0,NYK,SF,23.0,23.0,0.9232804232804233,5.4,11.1,0.488,1.8,4.5,0.394,3.7,6.6,0.553,0.568,1.5,1.9,0.791,1.0,3.4,0.3211678832116789,0.13761467889908258,0.8095238095238094,0.2777777777777778,1.7,2.5,0.4063400576368876,,2024,0.49053375898687934
187.0,Gordon Hayward,33.0,CHO,SF,25.0,25.0,0.843915343915344,5.6,11.9,0.468,0.9,2.4,0.361,4.7,9.4,0.496,0.505,2.5,3.2,0.765,1.0,3.7,0.34306569343065696,0.4220183486238532,0.5238095238095238,0.1388888888888889,2.0,1.8,0.4178674351585014,,2024,0.4891246742221176
93.0,Bojan BogdanoviÄ,34.0,DET,PF,28.0,27.0,0.8703703703703703,7.1,15.2,0.468,3.1,7.4,0.415,4.0,7.8,0.518,0.569,2.9,3.7,0.779,0.5,2.9,0.24817518248175183,0.2293577981651376,0.38095238095238093,0.02777777777777778,2.3,2.0,0.5821325648414984,,2024,0.48893454584975893
111.0,Jalen Duren,20.0,DET,C,61.0,60.0,0.7698412698412699,5.7,9.2,0.619,0.0,0.1,0.0,5.7,9.2,0.623,0.619,2.3,3.0,0.79,3.1,8.5,0.8467153284671532,0.2201834862385321,0.23809523809523808,0.22222222222222224,2.1,3.1,0.3976945244956772,,2024,0.4881167946682287
197.0,Tre Mann,22.0,CHO,PG,28.0,28.0,0.8201058201058201,4.5,9.9,0.453,1.4,3.8,0.364,3.1,6.0,0.509,0.524,1.6,2.1,0.759,0.6,3.9,0.3284671532846716,0.47706422018348627,0.8095238095238094,0.02777777777777778,2.0,1.6,0.3429394812680115,,2024,0.48722095832646156
100.0,Deni Avdija,23.0,WAS,SF,75.0,75.0,0.7962962962962964,5.4,10.7,0.506,1.2,3.1,0.374,4.2,7.6,0.56,0.56,2.7,3.6,0.74,1.1,6.1,0.5255474452554745,0.34862385321100914,0.38095238095238093,0.1388888888888889,2.1,2.5,0.4236311239193083,,2024,0.4836955299406722
281.0,Jordan Goodwin,25.0,MEM,PG,17.0,12.0,0.7724867724867726,3.9,11.1,0.349,1.1,3.6,0.311,2.8,7.5,0.367,0.399,1.1,1.8,0.633,2.8,5.2,0.5839416058394161,0.4128440366972477,0.7142857142857143,0.1388888888888889,1.6,1.9,0.2881844380403458,,2024,0.48325277006499096
68.0,Jordan Poole,24.0,WAS,SG,78.0,66.0,0.7962962962962964,6.3,15.2,0.413,2.4,7.2,0.326,3.9,8.0,0.492,0.491,2.5,2.8,0.877,0.4,2.3,0.19708029197080296,0.4036697247706422,0.5238095238095238,0.08333333333333333,2.4,3.1,0.5014409221902016,,2024,0.4814237035846657
99.0,OG Anunoby,26.0,2TM,SF,50.0,50.0,0.8994708994708995,5.6,11.5,0.489,2.0,5.3,0.382,3.6,6.2,0.581,0.577,1.3,1.8,0.753,0.9,3.2,0.30656934306569344,0.1926605504587156,0.6666666666666666,0.19444444444444442,1.6,2.4,0.4236311239193083,,2024,0.4794384461834881
129.0,Jrue Holiday,33.0,BOS,PG,69.0,69.0,0.8677248677248677,4.8,10.0,0.48,2.0,4.7,0.429,2.8,5.3,0.526,0.581,0.9,1.0,0.833,1.2,4.2,0.3941605839416059,0.4403669724770642,0.42857142857142855,0.22222222222222224,1.8,1.6,0.36023054755043227,DPOY-6,2024,0.47877305261867936
84.0,Shaedon Sharpe,20.0,POR,SG,32.0,25.0,0.8756613756613758,5.5,13.6,0.406,1.9,5.6,0.333,3.6,7.9,0.457,0.475,3.1,3.7,0.824,1.3,3.7,0.36496350364963503,0.2660550458715596,0.42857142857142855,0.11111111111111112,2.3,2.8,0.45821325648414984,,2024,0.4785723957426052
171.0,Dalano Banton,24.0,POR,PG,30.0,8.0,0.7724867724867726,6.1,15.0,0.408,1.9,6.1,0.311,4.2,8.9,0.474,0.471,2.6,3.3,0.78,1.0,3.8,0.35036496350364965,0.3302752293577982,0.42857142857142855,0.16666666666666666,2.2,1.5,0.48126801152737747,,2024,0.47622766365163
70.0,Brandon Miller,21.0,CHO,SF,74.0,68.0,0.851851851851852,6.4,14.6,0.44,2.5,6.7,0.373,3.9,8.0,0.495,0.524,1.9,2.3,0.827,0.8,3.4,0.31386861313868614,0.2201834862385321,0.42857142857142855,0.16666666666666666,1.8,2.5,0.49855907780979825,ROY-3,2024,0.4761643387008588
94.0,Keegan Murray,23.0,SAC,SF,77.0,77.0,0.888888888888889,5.8,12.7,0.454,2.4,6.6,0.358,3.4,6.0,0.56,0.548,1.3,1.6,0.831,1.4,4.1,0.40145985401459855,0.15596330275229356,0.47619047619047616,0.22222222222222224,0.8,2.7,0.4380403458213256,,2024,0.47343553106043434
109.0,Aaron Gordon,28.0,DEN,PF,73.0,73.0,0.8333333333333334,5.5,9.8,0.556,0.5,1.9,0.29,4.9,7.9,0.619,0.584,2.4,3.7,0.658,2.4,4.1,0.4744525547445256,0.3211009174311926,0.38095238095238093,0.16666666666666666,1.4,1.9,0.40057636887608067,,2024,0.47262998802822415
75.0,Bogdan BogdanoviÄ,31.0,ATL,SG,79.0,33.0,0.8042328042328043,6.0,13.9,0.428,3.0,8.1,0.374,2.9,5.8,0.503,0.537,1.9,2.1,0.921,0.7,2.8,0.24817518248175183,0.28440366972477066,0.5714285714285714,0.08333333333333333,1.4,2.3,0.4870317002881844,6MOY-5,2024,0.47250400758792754
142.0,Nic Claxton,24.0,BRK,C,71.0,71.0,0.7883597883597885,5.2,8.2,0.629,0.0,0.1,0.2,5.1,8.1,0.633,0.63,1.5,2.8,0.551,2.7,7.2,0.7226277372262775,0.1926605504587156,0.2857142857142857,0.5833333333333334,1.3,2.5,0.34005763688760804,,2024,0.4717234689734648
72.0,Jordan Clarkson,31.0,UTA,SG,55.0,19.0,0.8095238095238096,6.1,14.8,0.413,1.7,5.6,0.294,4.5,9.2,0.485,0.469,3.2,3.7,0.881,0.9,2.5,0.24817518248175183,0.4587155963302752,0.2857142857142857,0.02777777777777778,2.7,1.5,0.49279538904899134,,2024,0.47037708235403036
105.0,Dennis SchrÃ¶der,30.0,BRK,PG,29.0,25.0,0.8465608465608466,5.4,12.7,0.424,2.1,5.1,0.412,3.3,7.6,0.432,0.507,1.8,2.2,0.797,0.6,2.9,0.25547445255474455,0.5504587155963303,0.2857142857142857,0.08333333333333333,2.4,2.0,0.42074927953890484,,2024,0.4702024876115425
74.0,Immanuel Quickley,24.0,2TM,SG,68.0,38.0,0.7724867724867726,5.7,13.1,0.434,2.5,6.4,0.395,3.2,6.8,0.471,0.53,3.1,3.6,0.853,0.3,3.6,0.2773722627737226,0.44954128440366975,0.3333333333333333,0.02777777777777778,1.5,1.8,0.48991354466858783,,2024,0.4697263494301913
108.0,Caris LeVert,29.0,CLE,SG,68.0,10.0,0.761904761904762,5.1,12.1,0.421,1.6,4.9,0.325,3.5,7.2,0.486,0.487,2.3,3.0,0.766,0.6,3.5,0.2992700729927007,0.4678899082568807,0.5238095238095238,0.1388888888888889,1.7,1.8,0.4034582132564841,,2024,0.4679907210335559
77.0,Michael Porter Jr.,25.0,DEN,SF,81.0,81.0,0.8386243386243387,6.4,13.3,0.484,2.7,6.8,0.397,3.7,6.5,0.575,0.586,1.1,1.4,0.836,1.3,5.7,0.5109489051094891,0.13761467889908258,0.23809523809523808,0.19444444444444442,1.1,1.8,0.48126801152737747,,2024,0.4669849553924817
97.0,Khris Middleton,32.0,MIL,SF,55.0,55.0,0.7142857142857143,5.8,11.7,0.493,1.7,4.5,0.381,4.1,7.2,0.563,0.566,1.8,2.2,0.833,0.7,3.9,0.34306569343065696,0.4862385321100917,0.42857142857142855,0.08333333333333333,2.3,2.6,0.43515850144092216,,2024,0.46658206171638744
62.0,Collin Sexton,25.0,UTA,SG,78.0,51.0,0.7037037037037038,6.5,13.3,0.487,1.6,4.2,0.394,4.8,9.1,0.53,0.549,4.1,4.7,0.859,0.9,1.7,0.18978102189781024,0.44954128440366975,0.38095238095238093,0.05555555555555556,2.1,2.0,0.5389048991354466,,2024,0.466128817256385
194.0,Josh Hart,28.0,NYK,SF,81.0,42.0,0.8835978835978836,3.6,8.4,0.434,1.0,3.2,0.31,2.7,5.2,0.511,0.493,1.1,1.4,0.791,1.6,6.8,0.6058394160583942,0.37614678899082565,0.42857142857142855,0.08333333333333333,1.5,2.1,0.27089337175792505,,2024,0.465853997116043
85.0,Malcolm Brogdon,31.0,POR,PG,39.0,25.0,0.7592592592592593,5.6,12.7,0.44,2.1,5.1,0.412,3.5,7.6,0.458,0.522,2.4,3.0,0.819,0.7,3.1,0.2773722627737226,0.5045871559633027,0.3333333333333333,0.05555555555555556,1.5,1.5,0.4524495677233429,,2024,0.46361422447668676
105.0,Dennis SchrÃ¶der,30.0,2TM,PG,80.0,58.0,0.8227513227513229,5.0,11.6,0.435,1.7,4.6,0.375,3.3,7.0,0.474,0.509,2.2,2.7,0.836,0.5,2.5,0.21897810218978103,0.5596330275229358,0.38095238095238093,0.05555555555555556,1.9,2.1,0.4034582132564841,,2024,0.46342532451995744
99.0,OG Anunoby,26.0,TOR,SF,27.0,27.0,0.8809523809523809,5.8,11.9,0.489,2.3,6.0,0.374,3.6,5.9,0.608,0.584,1.2,1.7,0.717,0.9,3.0,0.2846715328467153,0.24770642201834864,0.47619047619047616,0.1388888888888889,1.6,2.3,0.43515850144092216,,2024,0.46291613698805056
188.0,Kelly Olynyk,32.0,TOR,C,28.0,19.0,0.6984126984126984,4.7,8.5,0.548,0.9,2.5,0.338,3.8,6.0,0.637,0.598,2.5,3.0,0.824,1.6,4.0,0.40875912408759124,0.4220183486238532,0.6190476190476191,0.16666666666666666,2.5,3.5,0.3659942363112391,,2024,0.4626352385362853
140.0,Tyus Jones,27.0,WAS,PG,66.0,66.0,0.7751322751322752,4.9,10.1,0.489,1.6,3.9,0.414,3.3,6.2,0.537,0.569,0.5,0.6,0.8,0.3,2.4,0.19708029197080296,0.6697247706422018,0.5238095238095238,0.08333333333333333,1.0,0.7,0.34582132564841495,,2024,0.4626322974429701
114.0,Jabari Smith Jr.,20.0,HOU,PF,76.0,76.0,0.843915343915344,5.0,11.0,0.454,1.8,5.0,0.363,3.2,6.0,0.53,0.537,2.0,2.4,0.811,1.8,6.3,0.5912408759124088,0.14678899082568808,0.3333333333333333,0.22222222222222224,1.2,2.6,0.3948126801152737,,2024,0.46211643127857355
105.0,Dennis SchrÃ¶der,30.0,TOR,PG,51.0,33.0,0.8095238095238096,4.8,11.0,0.442,1.5,4.3,0.35,3.3,6.6,0.501,0.511,2.5,2.9,0.852,0.4,2.3,0.19708029197080296,0.5596330275229358,0.42857142857142855,0.05555555555555556,1.6,2.1,0.3948126801152737,,2024,0.4592311185040892
73.0,Myles Turner,27.0,IND,C,77.0,77.0,0.7142857142857143,6.2,11.8,0.524,1.5,4.2,0.358,4.7,7.6,0.615,0.587,3.2,4.1,0.773,1.5,5.5,0.5036496350364964,0.11926605504587157,0.23809523809523808,0.5277777777777778,1.4,3.0,0.49279538904899134,,2024,0.45897129523505775
89.0,Donte DiVincenzo,27.0,NYK,SG,81.0,63.0,0.7698412698412699,5.5,12.4,0.443,3.5,8.7,0.401,2.0,3.7,0.542,0.584,1.1,1.4,0.754,0.8,2.9,0.27007299270072993,0.24770642201834864,0.6190476190476191,0.11111111111111112,1.4,2.0,0.446685878962536,,2024,0.45543554127332075
92.0,Kelly Oubre Jr.,28.0,PHI,SF,68.0,52.0,0.798941798941799,5.7,12.9,0.441,1.5,4.8,0.311,4.2,8.1,0.517,0.498,2.6,3.4,0.75,1.4,3.6,0.36496350364963503,0.13761467889908258,0.5238095238095238,0.19444444444444442,1.3,2.9,0.4438040345821325,,2024,0.4526096738775884
210.0,Draymond Green,33.0,GSW,PF,55.0,52.0,0.716931216931217,3.4,6.8,0.497,0.9,2.3,0.395,2.4,4.4,0.551,0.566,1.0,1.3,0.73,1.4,5.9,0.5255474452554745,0.5504587155963303,0.47619047619047616,0.25,2.5,3.0,0.24783861671469737,,2024,0.4516497309832058
86.0,Keldon Johnson,24.0,SAS,SF,69.0,27.0,0.7804232804232805,5.7,12.5,0.454,1.8,5.3,0.346,3.8,7.2,0.533,0.527,2.5,3.2,0.792,1.4,4.1,0.40145985401459855,0.2568807339449541,0.3333333333333333,0.08333333333333333,1.4,2.2,0.4524495677233429,,2024,0.450693092981759
124.0,Scotty Pippen Jr.,23.0,MEM,PG,21.0,16.0,0.6640211640211641,4.8,9.7,0.493,1.4,3.4,0.417,3.3,6.2,0.534,0.567,2.0,2.6,0.745,1.0,2.1,0.23357664233576644,0.43119266055045874,0.8095238095238094,0.1388888888888889,2.7,2.9,0.3717579250720461,,2024,0.4505317274092081
96.0,John Collins,26.0,UTA,PF,68.0,66.0,0.7407407407407408,5.8,11.0,0.532,1.3,3.4,0.371,4.6,7.6,0.605,0.59,2.2,2.7,0.795,2.3,6.1,0.6204379562043796,0.10091743119266056,0.2857142857142857,0.25,1.4,2.8,0.43515850144092216,,2024,0.4497283603334555
168.0,Spencer Dinwiddie,30.0,BRK,PG,48.0,48.0,0.8121693121693122,4.1,10.4,0.391,1.9,5.8,0.32,2.2,4.6,0.48,0.48,2.6,3.3,0.781,0.5,2.8,0.24087591240875914,0.5504587155963303,0.38095238095238093,0.05555555555555556,1.3,1.8,0.3631123919308357,,2024,0.44909640968343423
117.0,Grayson Allen,28.0,PHO,SG,75.0,74.0,0.8862433862433863,4.5,9.1,0.499,2.7,5.9,0.461,1.8,3.2,0.57,0.649,1.7,2.0,0.878,0.6,3.3,0.2846715328467153,0.27522935779816515,0.42857142857142855,0.16666666666666666,1.3,2.1,0.3890489913544668,,2024,0.4485914340099489
137.0,Max Strus,27.0,CLE,SF,70.0,70.0,0.8465608465608466,4.3,10.4,0.418,2.4,6.8,0.351,1.9,3.6,0.546,0.533,1.1,1.4,0.794,0.9,3.9,0.35036496350364965,0.36697247706422015,0.42857142857142855,0.11111111111111112,1.6,2.4,0.35158501440922185,,2024,0.4483802388532758
47.0,RJ Barrett,23.0,NYK,SG,26.0,26.0,0.7804232804232805,6.3,14.9,0.423,1.7,5.0,0.331,4.7,9.9,0.469,0.478,4.0,4.8,0.831,0.7,3.5,0.31386861313868614,0.2201834862385321,0.23809523809523808,0.08333333333333333,1.8,1.7,0.5244956772334294,,2024,0.4477421484991295
123.0,P.J. Washington,25.0,DAL,PF,29.0,28.0,0.851851851851852,4.4,10.4,0.421,1.8,5.8,0.314,2.6,4.6,0.556,0.508,1.1,1.8,0.627,1.1,5.1,0.4525547445255475,0.13761467889908258,0.5714285714285714,0.25,1.0,2.0,0.3371757925072046,,2024,0.44655016840444367
127.0,Mark Williams,22.0,CHO,C,19.0,19.0,0.7063492063492064,5.2,7.9,0.649,0.0,0.0,,5.2,7.9,0.649,0.649,2.4,3.4,0.719,4.0,5.7,0.708029197080292,0.11009174311926605,0.38095238095238093,0.3055555555555556,0.9,2.6,0.3659942363112391,,2024,0.4454589808817246
113.0,Saddiq Bey,24.0,ATL,SF,63.0,51.0,0.8650793650793652,4.6,11.1,0.416,1.8,5.7,0.316,2.8,5.4,0.522,0.497,2.7,3.2,0.837,2.7,3.9,0.4744525547445256,0.13761467889908258,0.38095238095238093,0.05555555555555556,0.9,1.4,0.3948126801152737,,2024,0.44388341197577585
280.0,Chimezie Metu,26.0,DET,C,14.0,7.0,0.7777777777777778,4.1,8.1,0.5,0.9,3.1,0.302,3.1,5.1,0.62,0.557,1.4,1.5,0.952,1.2,4.8,0.43795620437956206,0.17431192660550457,0.8095238095238094,0.1388888888888889,1.8,2.3,0.3025936599423631,,2024,0.44120038157996794
107.0,Scoot Henderson,19.0,POR,PG,62.0,32.0,0.7539682539682541,5.0,12.9,0.385,1.4,4.3,0.325,3.5,8.5,0.416,0.44,2.7,3.3,0.819,0.9,2.3,0.22627737226277375,0.4954128440366973,0.38095238095238093,0.05555555555555556,3.4,3.1,0.4034582132564841,,2024,0.4411305737513568
67.0,Klay Thompson,33.0,GSW,SF,77.0,63.0,0.7857142857142858,6.4,14.7,0.432,3.5,9.0,0.387,2.9,5.7,0.503,0.551,1.6,1.8,0.927,0.5,2.8,0.24087591240875914,0.2110091743119266,0.2857142857142857,0.1388888888888889,1.5,1.6,0.515850144092219,,2024,0.4409890435991096
172.0,Grant Williams,25.0,CHO,PF,29.0,10.0,0.8095238095238096,5.0,9.9,0.503,1.6,4.3,0.373,3.4,5.6,0.605,0.585,2.2,2.9,0.765,1.4,3.8,0.3722627737226277,0.29357798165137616,0.3333333333333333,0.11111111111111112,1.9,3.1,0.40057636887608067,,2024,0.44087149320637964
148.0,Mike Conley,36.0,MIN,PG,76.0,76.0,0.7645502645502645,3.9,8.5,0.457,2.4,5.3,0.442,1.5,3.1,0.481,0.595,1.3,1.5,0.911,0.5,2.4,0.2116788321167883,0.5412844036697247,0.5714285714285714,0.05555555555555556,1.3,1.7,0.3285302593659942,,2024,0.4407607639767628
98.0,Trey Murphy III,23.0,NOP,SF,57.0,23.0,0.7830687830687831,4.8,10.9,0.443,3.0,7.8,0.38,1.9,3.1,0.602,0.579,2.2,2.6,0.815,0.7,4.2,0.3576642335766424,0.2018348623853211,0.42857142857142855,0.1388888888888889,0.6,1.2,0.4265129682997118,,2024,0.4396197472145375
179.0,Alex Caruso,29.0,CHI,SG,71.0,57.0,0.7592592592592593,3.6,7.6,0.468,1.9,4.7,0.408,1.6,2.9,0.563,0.593,1.0,1.4,0.76,0.9,3.0,0.2773722627737226,0.3211009174311926,0.8095238095238094,0.2777777777777778,1.4,2.5,0.2910662824207492,DPOY-10,2024,0.4383372975711212
90.0,Jaden Ivey,21.0,DET,SG,77.0,61.0,0.761904761904762,5.4,12.6,0.429,1.6,4.8,0.336,3.8,7.8,0.485,0.492,2.9,3.9,0.749,1.1,2.3,0.24817518248175183,0.34862385321100914,0.3333333333333333,0.1388888888888889,2.5,2.6,0.4438040345821325,,2024,0.4375099976163906
123.0,P.J. Washington,25.0,2TM,PF,73.0,45.0,0.8042328042328043,4.8,11.1,0.436,1.8,5.7,0.32,3.0,5.5,0.558,0.518,1.4,2.0,0.683,1.2,4.5,0.40875912408759124,0.17431192660550457,0.47619047619047616,0.22222222222222224,1.3,2.3,0.3717579250720461,,2024,0.4371526509559001
155.0,Daniel Gafford,25.0,WAS,C,45.0,45.0,0.7010582010582012,4.5,6.5,0.69,0.0,0.0,,4.5,6.5,0.69,0.69,1.9,2.6,0.706,2.9,5.1,0.5839416058394161,0.13761467889908258,0.47619047619047616,0.6111111111111112,1.0,3.3,0.3141210374639769,,2024,0.4365620492094101
167.0,Simone Fontecchio,28.0,DET,SF,16.0,9.0,0.8015873015873016,5.7,11.9,0.479,2.7,6.3,0.426,3.0,5.6,0.539,0.592,1.4,1.6,0.846,0.8,3.6,0.3211678832116789,0.1651376146788991,0.42857142857142855,0.08333333333333333,1.1,1.8,0.4438040345821325,,2024,0.4356185066286029
146.0,Jeremy Sochan,20.0,SAS,PF,74.0,73.0,0.7830687830687831,4.6,10.5,0.438,0.9,3.1,0.308,3.6,7.4,0.492,0.483,1.5,1.9,0.771,1.9,4.6,0.4671532846715329,0.3119266055045871,0.38095238095238093,0.1388888888888889,1.9,2.3,0.33429394812680113,,2024,0.43551830452423757
147.0,Clint Capela,29.0,ATL,C,73.0,73.0,0.6825396825396826,4.8,8.5,0.571,0.0,0.0,0.0,4.8,8.5,0.572,0.571,1.8,2.8,0.631,4.6,6.0,0.7737226277372263,0.11009174311926605,0.2857142857142857,0.41666666666666663,1.0,2.2,0.3314121037463977,,2024,0.43447909035241145
153.0,Jakob Poeltl,28.0,TOR,C,50.0,50.0,0.6984126984126984,5.0,7.6,0.656,0.0,0.0,,5.0,7.6,0.656,0.656,1.2,2.1,0.551,2.9,5.7,0.6277372262773723,0.2293577981651376,0.3333333333333333,0.41666666666666663,1.5,3.0,0.3198847262247838,,2024,0.4343731141942571
123.0,P.J. Washington,25.0,CHO,PF,44.0,17.0,0.7724867724867726,5.2,11.6,0.446,1.8,5.5,0.324,3.4,6.0,0.558,0.524,1.5,2.1,0.713,1.2,4.1,0.38686131386861317,0.2018348623853211,0.42857142857142855,0.19444444444444442,1.5,2.5,0.39193083573487025,,2024,0.4325569385220144
91.0,Malik Monk,25.0,SAC,SG,72.0,0.0,0.6878306878306879,5.5,12.4,0.443,2.1,5.9,0.35,3.4,6.5,0.528,0.526,2.4,2.8,0.829,0.4,2.6,0.2116788321167883,0.4678899082568807,0.2857142857142857,0.1388888888888889,2.1,2.2,0.4438040345821325,"CPOY-12,6MOY-2",2024,0.4303487337418073
131.0,Josh Giddey,21.0,OKC,SG,80.0,80.0,0.6640211640211641,5.0,10.6,0.475,1.0,3.0,0.337,4.0,7.6,0.53,0.523,1.3,1.6,0.806,1.4,5.0,0.4671532846715329,0.4403669724770642,0.2857142857142857,0.16666666666666666,2.1,1.4,0.35446685878962536,,2024,0.4299004338576532
200.0,Chris Paul,38.0,GSW,PG,58.0,18.0,0.6984126984126984,3.6,8.1,0.441,1.3,3.6,0.371,2.2,4.4,0.498,0.525,0.7,0.9,0.827,0.3,3.6,0.2846715328467153,0.6238532110091742,0.5714285714285714,0.02777777777777778,1.3,1.9,0.2651296829971181,,2024,0.4272883863416605
164.0,Bruce Brown,27.0,IND,SG,33.0,33.0,0.7857142857142858,4.5,9.5,0.475,1.0,3.1,0.327,3.5,6.5,0.545,0.527,2.0,2.5,0.817,0.8,3.9,0.34306569343065696,0.27522935779816515,0.5238095238095238,0.05555555555555556,1.2,2.5,0.3487031700288184,,2024,0.427091954495997
357.0,Kenneth Lofton Jr.,21.0,UTA,PF,4.0,0.0,0.6031746031746033,5.3,8.8,0.6,1.0,3.0,0.333,4.3,5.8,0.739,0.657,2.3,2.8,0.818,2.5,2.5,0.36496350364963503,0.4403669724770642,0.38095238095238093,0.1388888888888889,1.5,2.3,0.3976945244956772,,2024,0.42566725816709505
158.0,Herbert Jones,25.0,NOP,SF,76.0,76.0,0.806878306878307,3.9,7.7,0.498,1.5,3.6,0.418,2.4,4.1,0.568,0.595,1.8,2.1,0.867,1.0,2.6,0.26277372262773724,0.23853211009174313,0.6666666666666666,0.22222222222222224,1.2,2.9,0.31700288184438036,DPOY-5,2024,0.42530032270689433
81.0,Jonathan Kuminga,21.0,GSW,PF,74.0,46.0,0.6957671957671958,6.2,11.6,0.529,0.7,2.2,0.321,5.4,9.4,0.578,0.56,3.0,4.0,0.746,1.2,3.6,0.35036496350364965,0.2018348623853211,0.3333333333333333,0.1388888888888889,1.6,2.3,0.46397694524495675,,2024,0.42465312165029734
181.0,Tre Jones,24.0,SAS,PG,77.0,48.0,0.7354497354497356,3.9,7.8,0.505,0.8,2.5,0.335,3.1,5.3,0.584,0.558,1.3,1.5,0.856,0.8,3.0,0.2773722627737226,0.5688073394495413,0.47619047619047616,0.02777777777777778,1.5,1.2,0.2881844380403458,,2024,0.42388937724549425
130.0,Brook Lopez,35.0,MIL,C,79.0,79.0,0.806878306878307,4.6,9.6,0.485,1.9,5.1,0.366,2.8,4.4,0.621,0.583,1.4,1.7,0.821,1.5,3.7,0.3795620437956205,0.14678899082568808,0.23809523809523808,0.6666666666666666,1.0,2.4,0.36023054755043227,,2024,0.42355186535436606
155.0,Daniel Gafford,25.0,2TM,PF,74.0,66.0,0.6481481481481483,4.7,6.5,0.725,0.0,0.0,,4.7,6.5,0.725,0.725,1.6,2.4,0.674,2.6,5.0,0.5547445255474452,0.14678899082568808,0.42857142857142855,0.5833333333333334,1.0,3.1,0.31700288184438036,,2024,0.4178344752549423
152.0,De'Anthony Melton,25.0,PHI,SG,38.0,33.0,0.7116402116402116,3.7,9.5,0.386,2.0,5.6,0.36,1.6,3.8,0.425,0.493,1.7,2.1,0.835,0.7,3.0,0.27007299270072993,0.27522935779816515,0.7619047619047619,0.11111111111111112,1.0,2.2,0.3198847262247838,,2024,0.41782908082758263
128.0,Jalen Suggs,22.0,ORL,SG,75.0,75.0,0.7142857142857143,4.5,9.5,0.471,2.0,5.1,0.397,2.4,4.4,0.556,0.578,1.6,2.1,0.756,0.6,2.4,0.22627737226277375,0.24770642201834864,0.6666666666666666,0.16666666666666666,1.8,2.7,0.3631123919308357,DPOY-10,2024,0.41604404917510374
88.0,De'Andre Hunter,26.0,ATL,SF,57.0,37.0,0.7804232804232805,5.3,11.6,0.459,2.1,5.3,0.385,3.3,6.3,0.521,0.547,2.9,3.4,0.847,0.5,3.4,0.2846715328467153,0.13761467889908258,0.3333333333333333,0.08333333333333333,1.5,2.6,0.44956772334293943,,2024,0.41427629101655455
135.0,Javonte Green,30.0,CHI,SF,9.0,5.0,0.6772486772486773,5.0,8.3,0.6,1.1,3.0,0.37,3.9,5.3,0.729,0.667,1.1,1.4,0.769,2.2,5.2,0.5401459854014599,0.055045871559633024,0.5238095238095238,0.25,0.8,2.1,0.35158501440922185,,2024,0.4126642214180794
112.0,Bobby Portis,28.0,MIL,PF,82.0,4.0,0.6481481481481483,5.7,11.2,0.508,1.2,3.0,0.407,4.5,8.2,0.545,0.562,1.2,1.5,0.79,1.7,5.7,0.5401459854014599,0.11926605504587157,0.38095238095238093,0.11111111111111112,1.1,2.3,0.3976945244956772,6MOY-3,2024,0.41138531292101
233.0,Isaiah Hartenstein,25.0,NYK,C,75.0,49.0,0.6693121693121694,3.1,4.9,0.644,0.0,0.0,0.333,3.1,4.8,0.646,0.645,1.5,2.1,0.707,3.3,5.1,0.6058394160583942,0.2293577981651376,0.5714285714285714,0.3055555555555556,1.2,2.8,0.22478386167146971,,2024,0.410237002501613
144.0,Ivica Zubac,26.0,LAC,C,68.0,68.0,0.6984126984126984,5.0,7.6,0.649,0.0,0.0,,5.0,7.6,0.649,0.649,1.8,2.4,0.723,2.9,6.3,0.6715328467153284,0.12844036697247704,0.14285714285714285,0.3333333333333333,1.2,2.6,0.3371757925072046,,2024,0.408642430065613
184.0,Vince Williams Jr.,23.0,MEM,SG,52.0,33.0,0.7301587301587302,3.3,7.3,0.446,1.5,4.0,0.378,1.7,3.3,0.529,0.55,2.0,2.5,0.8,1.1,4.4,0.40875912408759124,0.3119266055045871,0.42857142857142855,0.19444444444444442,1.8,2.6,0.2881844380403458,,2024,0.40757852386405896
143.0,Marvin Bagley III,24.0,WAS,C,24.0,15.0,0.634920634920635,5.5,9.5,0.581,0.3,0.7,0.471,5.2,8.8,0.59,0.599,1.9,2.7,0.708,3.5,4.6,0.5912408759124088,0.11009174311926605,0.2857142857142857,0.22222222222222224,1.3,1.7,0.38328530259365995,,2024,0.4060164154291989
